ph_drop,interval_length,emi,final_omegaclc,final_omegaarg,final_sir,final_high_omegaclc,final_high_omegaarg,init_omegaclc,init_omegaarg,init_high_omegaclc,init_high_omegaarg,init_sir
0.05,200,351.77295930198875,4.693892785849634,2.1545908263742017,37.865090356199616,2.9368789070116357,1.3079786830003697,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,500,384.6935837726015,4.711206995540941,2.1626436083795366,37.633025724767585,2.945535706019954,1.3118758878467276,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,1000,423.21475939096166,4.717551184641867,2.1656823406359202,37.58764220552358,2.9481400343151853,1.3130864720378208,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,3000,507.69995020725105,4.727534605423568,2.170347842169245,37.54925980466044,2.9533372787198697,1.3154357545233757,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,6000,596.4447423279013,4.74710336727498,2.1794544900928896,37.41095322081996,2.9640255388053673,1.3202440750751812,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,10000,695.5751833621252,4.770845597921733,2.190529601654818,37.265730798292886,2.9774797901920134,1.3263047818619635,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,20000,899.9937026969759,4.826895826140945,2.216559700826245,36.839377989399615,3.0103713117111153,1.341070703626198,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,50000,1342.3968187160146,4.932456840324456,2.2641328463111168,35.9477961694168,3.077074845703617,1.3705501449333903,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,100000,1750.0519667944955,4.996027317077564,2.2920476826295846,35.25288913034092,3.120113077731898,1.3892352420123242,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.05,200000,2152.5953125711703,5.04267293814584,2.3126077176006112,34.771660165440274,3.1518497426072427,1.4029593757540053,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,200,742.6794916455455,4.305989765570478,1.979566142810243,46.30830330105941,2.69206831806423,1.2001379592100143,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,500,809.4106657256817,4.320441223037351,1.9865565885878087,46.16724494617188,2.6974152154379376,1.2026605636894567,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,1000,883.1434402354139,4.334695661358613,1.9932579520373694,45.97567239378551,2.7049706067354413,1.206081404109239,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,3000,1063.8601434819143,4.361250573370266,2.005630457104283,45.717441244369745,2.7201776571718423,1.2129296250185302,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,6000,1256.0946796317849,4.401479215145727,2.024365157913925,45.32039492662967,2.7428955653582556,1.223151830082004,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,10000,1460.144011960343,4.449800385604205,2.046838189284806,44.82885936197813,2.770020976855398,1.235345658209773,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,20000,1858.8141205311404,4.544904517863378,2.091135054793676,43.94312656733962,2.8251188568819794,1.2601332312782565,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,50000,2798.8699286410097,4.741792855333722,2.1801071335748285,41.875132269259005,2.948675517973304,1.3148235314120482,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,100000,3676.4134982902888,4.866416040233567,2.235083405999923,40.26639375368331,3.0323596499860943,1.3511499292851212,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.1,200000,4560.451904303608,4.959776304037791,2.276178941980239,39.122091701120986,3.095536180468082,1.37856920480478,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,200,1176.4234891616275,3.9456749707710888,1.8167790187206443,56.75805457038112,2.463788884925195,1.0994875807675384,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,500,1279.7054789769104,3.9621452325566455,1.8248376130503448,56.57890826773843,2.470306986885941,1.1025894054940262,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,1000,1393.526629274734,3.978537218325069,1.8325526546123194,56.31720801730197,2.479435947270432,1.1067311587140993,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,3000,1680.166912717027,4.020371216862104,1.8521182821902122,55.75732913795187,2.505020743823375,1.1182749540524157,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,6000,1987.6963161174565,4.082768708439019,1.8811552842544912,54.85387449220256,2.539997502536205,1.1340050878021928,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,10000,2279.669044081885,4.140316300771243,1.9080356777767824,54.18154198746431,2.5704589222552015,1.1477492048796964,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,20000,2874.4609788856365,4.270797129843399,1.9688616338371445,52.52325176301521,2.645940646363925,1.181726349067501,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,50000,4389.854569014731,4.546623705323198,2.0939446453132637,48.82742620921018,2.819007783958838,1.2583644755052235,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,100000,5820.880858103936,4.727586482417595,2.173849025147127,45.98857892722218,2.939202885838066,1.310733400818899,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.15,200000,7159.839413876909,4.872827041773147,2.237849745797714,44.20898794121742,3.0366452995372617,1.3530559415284453,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,200,1662.4504098929413,3.6117279973236065,1.6656488823535491,69.6642199176765,2.2524740644054764,1.0062317063101813,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,500,1801.8066126735996,3.6446706465724916,1.6814085149488953,68.86052207860622,2.2687774641982648,1.013744837336977,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,1000,1958.6417119987264,3.6506898233996994,1.684435503404325,69.01718304608508,2.2720982975380535,1.0153342600274828,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,3000,2365.8333948422555,3.709379209621432,1.711858266302132,67.85166383496147,2.3097136338178696,1.0322888440740112,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,6000,2786.4254022505215,3.783561547309916,1.7464744621305266,66.50518860443813,2.3489671285446203,1.049985201213306,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,10000,3154.6358361302964,3.8521129865579797,1.7784684650974898,65.30886641797802,2.385004085688082,1.0662313429902328,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,20000,3979.8916014882734,4.009493331548253,1.852116436059725,62.92884100655231,2.475968258990517,1.1072896404309944,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,50000,6139.158859593218,4.347987393409309,2.005484117217374,56.963122311647375,2.688300493437018,1.2013234519982063,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,100000,8206.850468007553,4.580773204689394,2.108830335334988,52.574633882703814,2.8415479686145817,1.2681874679196576,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.2,200000,10063.36609644877,4.778012846039872,2.196175826600463,49.98952712659253,2.9729299745503432,1.3253687257570606,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,200,2201.4561812445822,3.3074021218160947,1.5277401469857697,85.39865802934771,2.059264188935851,0.9209016189604818,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,500,2382.8938120540133,3.3300087681945634,1.5388506695428799,84.96388091300621,2.0698545876032166,0.925905082257881,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,1000,2586.7205892898164,3.354374322657888,1.5503411405242966,84.25750245354654,2.0852015366918324,0.9328704547342646,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,3000,3128.469135055829,3.425919352838007,1.5838187295186201,82.35044071632845,2.131949944485533,0.9539601109313436,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,6000,3646.9358344058387,3.4997252065237334,1.6184423877665746,80.86409894681944,2.1669965807934948,0.9698430028644327,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,10000,4126.37616847577,3.5779709779277806,1.6550939639358906,79.1726920763375,2.2096361818722543,0.9891107027805288,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,20000,5192.467916300821,3.7640516930660737,1.7422173611633538,75.27318693833676,2.3170540661439025,1.037612958398304,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,50000,8078.962831731345,4.149644545240427,1.916984491437684,66.4770662693171,2.5588864809770464,1.1446870249702252,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,100000,10867.96030508451,4.426090777153914,2.0401836131182605,60.109920033336536,2.7395098436262777,1.2237083629501948,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.25,200000,13468.561073541687,4.6702459492770645,2.148490879156169,56.24663063785201,2.900998221643668,1.2940699849640187,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,200,2809.4728140739862,3.0229150147953443,1.398636428129329,105.08421156065569,1.879058778553005,0.8412362916515872,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,500,3031.1048285537063,3.0518122869708098,1.4127056955397181,104.13912155515636,1.8936492306542863,0.848058317919173,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,1000,3286.8189309369554,3.0778822376399475,1.4250517301401482,103.20058532339819,1.9111007459770617,0.8559957346650559,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,3000,3976.7355729376623,3.155439133353733,1.4614718621636018,100.67122508116289,1.9619410095049874,0.878987114687538,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,6000,4596.58273498509,3.2368246225135135,1.4996613758599502,98.30247943828051,2.000230830081898,0.8963379383641475,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,10000,5196.008117752737,3.325902901163466,1.541433655663737,95.69466538477522,2.0478607333653427,0.917880695765379,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,20000,6481.250320556451,3.523347153536844,1.6341118317835492,90.43115148193439,2.1618298028204186,0.9694334178471138,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,50000,10243.285231962827,3.954536526468912,1.829778075598789,77.58232928071222,2.431957498255097,1.0891438570774319,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,100000,13878.93645070519,4.263303675200835,1.9677263833717296,68.72864725158438,2.6329079100699246,1.177110239355894,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.3,200000,17348.636452057443,4.552859319155848,2.0965186171677015,63.233026995748524,2.8233089836539746,1.260161817256554,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,200,3487.8427493494623,2.7667906864125156,1.282170446357529,128.6613524760194,1.7181330934059227,0.7700509922125801,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,500,3755.4366557265603,2.794214833313303,1.2956845967006325,127.81600546118085,1.731151835335081,0.7761897144854158,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,1000,4069.3035974555683,2.8261834602545512,1.3107712770691933,126.074543670187,1.7534045081624745,0.7862849286514844,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,3000,4918.555572348259,2.90845996832169,1.3495611168173898,122.80223055386871,1.8057989309840072,0.81005235548721,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,6000,5655.153811891184,2.998618815202333,1.3918632240017903,118.9951380431637,1.8491686290531393,0.8296904876926656,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,10000,6358.078322053635,3.0879591527717563,1.4339027090238514,115.79560729201211,1.8951859669466555,0.8505646597565626,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,20000,7894.213026383476,3.296430670827765,1.531963090881738,108.57154771493101,2.0164880700577457,0.9055122787603831,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,50000,12659.107374157886,3.754725364589583,1.740603269211431,90.53031305875953,2.3028354371268356,1.0325447215228127,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,100000,17338.94834843087,4.093991922887009,1.8921318270384364,78.41151257807773,2.522596716836282,1.1288240092145678,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.35,200000,21711.11566259111,4.42667842997037,2.040461640560029,71.22243045007082,2.7399688588946294,1.2238533931001416,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,200,4241.30939666597,2.5342511780614205,1.1764323456282915,157.71017322816772,1.569459890448962,0.7042127584153858,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,500,4566.1224504711445,2.5594172126412134,1.188871323950813,156.71019628240526,1.5830652918076948,0.7106387788328002,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,1000,4945.531491301271,2.592954513179698,1.2047524187507286,154.4417376232423,1.6074239987369612,0.7217212355197609,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,3000,5962.741593358828,2.6825749575233226,1.2470280668472995,149.47400418757658,1.6621986077045223,0.7465781211543493,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,6000,6826.4295818572355,2.776429503225759,1.2911445896908966,144.2277510094454,1.706827213526902,0.7668149569061773,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,10000,7647.2202953729275,2.8658282014805283,1.3333407074627477,140.1831458584,1.754347941959606,0.7884130300566597,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,20000,9473.545838243812,3.0841825009339106,1.4363117994700447,130.5215013063267,1.8810213937960685,0.8458996200544906,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,50000,15360.335244918433,3.5476956016985706,1.6475001571201968,105.73650610774496,2.1701171615345562,0.9742709292444494,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,100000,21323.554924546686,3.9188379330501317,1.8139195030479525,89.30248225850904,2.408912795953586,1.0790586905560149,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.4,200000,26740.826701915783,4.288491605985587,1.9789504083556706,80.11767393534407,2.650125573654197,1.1846219170769168,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,200,5097.520701735124,2.3103852121378443,1.0743346264255709,194.87923424120217,1.4280418577176486,0.6415115139610537,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,500,5474.633864004109,2.343953590612853,1.0907030987104547,192.16822962956155,1.4474927960461619,0.6505717704159014,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,1000,5928.950901316375,2.380552491709787,1.1080235520742112,188.81822488789243,1.47486994422038,0.6630322284024546,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,3000,7128.543075753544,2.4743123083933907,1.1523486989871936,181.92431326154394,1.5302485231972511,0.6882003849081146,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,6000,8136.274077039744,2.565138490795982,1.195249699556908,175.94779687074515,1.5721903268680857,0.7073013652065976,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,10000,9092.056468992092,2.6608137658166524,1.2403940746164888,169.60738054284883,1.6246928496478512,0.731147658398725,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,20000,11253.074530978467,2.888317375951843,1.3479106344613665,156.55568535988414,1.7566534429653868,0.7911261805665636,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,50000,18407.886493378268,3.3455501488111214,1.5564383360367737,123.4768175229938,2.0412075752237735,0.9174470426524547,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,100000,25930.22308027646,3.730303737626908,1.7295269623310843,101.58221207939954,2.2870487777280237,1.025632669811273,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.45,200000,32923.95816566842,4.135122532660336,1.9104801677066834,89.25271929860737,2.549362546891692,1.1405398125914807,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,200,6051.227647444238,2.1108009562223953,0.983214746535858,239.66547711622414,1.3021822349440964,0.585669090865181,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,500,6494.254827372462,2.144631107222112,0.9997307957301828,236.0592352428195,1.3224637710994809,0.595117016377488,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,1000,7034.73058491521,2.182904899500328,1.0179342941049838,231.47319893090054,1.3516873142061059,0.6084328880706991,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,3000,8438.374442891412,2.2816734059603765,1.0646482495833276,221.68378001931887,1.408274224758929,0.6341886179774785,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,6000,9611.49248450842,2.375872423395382,1.1092129166788252,213.3270090322331,1.452049552163347,0.654144201508667,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,10000,10720.724692739606,2.472197323187084,1.1547733793835089,205.04560988852447,1.5056392970161405,0.6785237467323301,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,20000,13263.287510004784,2.706319214622796,1.26570455380572,187.93135688068188,1.6414194150852728,0.7403555027855311,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,50000,21867.466612346336,3.151510494059076,1.4687631055558226,144.28360151272565,1.9179254872672649,0.8631673578087462,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,100000,31267.937706315202,3.4829913420833765,1.6198247742512963,115.3797994651821,2.157734648005766,0.9687435865028494,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.5,200000,40762.22395618581,3.9589220140021633,1.8318613844142355,98.14480761201581,2.434895461153066,1.0904366554054792,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,200,7120.932219225218,1.9319104012049897,0.9014533070045826,293.6001259250824,1.18937272309245,0.5355792014052027,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,500,7640.037104914506,1.9653122313424247,0.9177920603838361,289.0455074095218,1.2101239032841578,0.5452546264126595,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,1000,8279.930773273803,2.000382291190741,0.9345463802410111,284.18294807875793,1.2380975064647668,0.5580317335834358,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,3000,9908.551036631587,2.104469519472214,0.9838489156287484,270.1104270519107,1.2953087572337243,0.5841100136656435,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,6000,11266.870968641026,2.1979052945136766,1.0281931619598117,259.57879957605064,1.3393081788113557,0.604214463467929,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,10000,12559.364573535115,2.2962172504564804,1.0748000461837193,248.53578232300168,1.3942209118407274,0.6292376082730045,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,20000,15529.117802636552,2.5370827053224314,1.1891412168486208,225.34743662795103,1.534594356909768,0.6932455922132942,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,50000,25818.36711859745,2.966068211476436,1.38485582121194,169.9901401115151,1.8007309690194684,0.8114989332654645,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,100000,37467.72700493824,3.3257698683599948,1.5474633600768777,130.8842829589461,2.028572340142192,0.911929665516901,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.55,200000,51686.466555059,3.7337110553661157,1.731124684869118,109.31317231020357,2.2893291618180167,1.02660085007376,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,200,8332.272357602576,1.7642285039243306,0.8246672232824847,361.2936738795382,1.0840752062295336,0.4887715405952004,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,500,8929.053079539017,1.796225867082146,0.8403582999428275,355.799801809842,1.104630412179904,0.4983654547781415,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,1000,9683.687931432547,1.8358315229952655,0.859268415884619,347.85955459776017,1.135805995024471,0.5126064040724317,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,3000,11561.717248750376,1.9397352286435052,0.9086224445951061,329.8030435117152,1.1904196178500197,0.5375657804758922,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,6000,13134.55230240386,2.03884776805907,0.9556565013664631,313.65699780118166,1.238766294114171,0.5596386588222746,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,10000,14636.690959964417,2.1353498761138345,1.001583861064811,300.4855853526546,1.2924858859883843,0.584191000469301,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,20000,18089.622773027142,2.379760517991217,1.1178207438602963,269.5757121250387,1.43564415727374,0.6495533573463479,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,50000,30359.185229483053,2.7908809775380106,1.3053978264812556,200.87098076034903,1.6907273548207848,0.7628185393682214,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,100000,44752.611821586965,3.1255221972400893,1.4570281042679492,148.1630330104212,1.9014846830843444,0.855911658310608,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
0.6,200000,71087.83104197997,3.3850123660470866,1.5742377022567713,129.24192542075576,2.066273671680544,0.9285631224830819,5.119166246324791,2.3461961045888513,3.2038549438008315,1.4254876950406166,30.903993733792245
